Month,Year,Patient_Spend,Patient_Visits
12,2016,2976.623175505926,22782
7,2019,4657.315848523798,23265
3,2020,1768.1503279375006,21375
10,2022,3729.094625001212,23045
6,2017,4623.309499057973,23039
11,2022,2355.786457667936,22616
12,2021,2965.6827174374594,22829
2,2018,2054.2702375937524,21476
7,2016,3583.758707836715,22714
10,2021,1162.7019658136296,21733
7,2017,2833.230134482165,22301
12,2023,3795.089016066477,23289
1,2019,1580.6689252465108,21161
4,2021,4948.572168716373,23076
10,2022,1217.9389067196526,21882
8,2016,2351.4667537303867,22139
10,2020,3622.1535976571513,22957
1,2019,2196.82695145225,21396
7,2019,2677.302585028988,22219
9,2019,2147.513391613138,22054
3,2021,2710.9359715228857,21838
11,2018,1564.3627439584486,22075
10,2022,2019.1487530479235,22260
11,2018,3479.6971279465793,22998
9,2016,2632.522429203433,22317
11,2021,2311.3151582784694,22515
11,2017,4910.398855117799,23698
2,2020,1620.7512213910245,21242
12,2017,4139.540034860394,23363
4,2023,1489.0956529290963,21394
5,2020,1834.565915981718,21522
5,2018,1340.7131154618205,21423
2,2022,4837.429829537345,22797
2,2019,3361.994323761535,22198
6,2019,1437.4660407004444,21540
12,2016,1845.5714026912701,22259
10,2015,2224.762795486222,22182
7,2017,4367.744029109446,23048
9,2023,2929.3562291807516,22619
2,2018,1641.68907236624,21272
11,2021,1943.0810166268616,22217
10,2022,3526.661167471758,23046
12,2023,3013.323146231115,22861
1,2017,3762.3093562189447,22183
1,2015,2009.824790844928,21346
1,2019,3674.8043595165254,22153
3,2015,1300.0275917157328,21093
9,2015,3276.606958182084,22708
2,2016,1706.6971247629458,21215
12,2019,4337.469259354621,23525
1,2021,2095.108524134758,21357
9,2017,4557.815148496655,23396
2,2019,3912.4949181718553,22450
7,2018,1734.3959349486,21765
1,2022,4167.026110469028,22435
9,2016,3740.151820180863,22805
9,2020,4164.005734101085,23149
1,2015,4959.574602111927,22683
9,2023,2162.8731517171022,22253
10,2021,4413.361652804648,23376
4,2022,2713.954674326691,21956
4,2023,4432.10871339322,22933
1,2021,3935.672130130368,22289
11,2017,2899.608633199092,22854
12,2023,1149.6633849067202,22038
8,2022,2408.277773088269,22223
5,2019,1912.6565508267613,21643
3,2022,4762.189919607488,22902
2,2015,4808.073889709363,22739
7,2018,1741.9808825599264,21793
11,2018,3921.8507448064925,23274
10,2022,1570.896208225844,22023
3,2023,4732.129697991445,22933
4,2015,2903.45869445521,21941
5,2020,1988.5214924015982,21649
10,2021,1653.1367790431589,22034
10,2020,3669.9701319912556,22962
8,2017,4752.9980917179055,23377
3,2022,3681.1770493069375,22369
1,2021,4547.401080200406,22563
2,2022,1620.3364990823754,21249
7,2023,3393.3966734329388,22644
9,2018,1924.4905118950935,21989
8,2018,3439.8494930882634,22741
10,2021,1515.3994749693188,21949
8,2022,1671.4149443719994,21852
2,2018,4436.287217197205,22631
4,2016,3739.357688132196,22470
3,2022,2922.6708115804327,22075
8,2020,4925.720387350893,23426
3,2015,1041.5981004835028,20864
9,2021,4832.666757033554,23360
8,2021,2293.8286375799553,22164
7,2022,4749.96935275547,23308
4,2016,3886.5636025085646,22524
6,2023,3321.3416257564118,22482
1,2018,3691.4402825989496,22226
11,2018,2192.908316178875,22342
5,2016,1597.814529099041,21500
6,2017,3793.5130078804996,22624
12,2017,1661.4908334133315,22114
10,2020,1925.972254265047,22110
7,2020,4596.619986687597,23238
6,2019,3885.249263282226,22760
2,2023,2598.451420229159,21784
7,2022,4883.198847212856,23297
11,2022,1337.1697176759371,22100
6,2016,4934.314370532062,23277
1,2018,2582.4019245054724,21543
11,2021,1287.0399475436116,21967
11,2018,2392.788935664573,22452
9,2016,1896.2058545607706,22071
9,2019,2824.378394105963,22428
4,2021,4700.674818653544,22920
8,2017,1602.496568145555,21764
12,2023,4972.582151862356,24002
12,2017,3406.4519362948063,23050
6,2017,1946.0753820704172,21785
3,2017,2697.678745473235,21826
10,2015,4905.91153502033,23531
11,2016,3027.3784754047083,22769
6,2017,4766.3761723577445,23200
1,2015,4700.2091147843,22577
12,2016,3692.035201696604,23209
5,2016,3617.048335659287,22519
10,2017,2343.281712719826,22328
7,2015,1188.6862548408037,21393
3,2019,2349.743996942338,21633
7,2023,4282.158437758023,23043
2,2019,2780.9383209201956,21725
5,2021,4084.089893800712,22731
8,2021,3192.209504011103,22626
4,2022,2135.146199688866,21703
12,2019,4381.06545122163,23561
8,2015,2315.4611702710517,22046
1,2021,4232.331362637083,22396
6,2015,1804.8186632650772,21628
3,2016,4337.876184127856,22669
9,2023,2531.07227811464,22405
10,2021,1194.5449214431517,21783
6,2018,2341.2397361792937,21902
1,2017,3818.748353379981,22218
7,2021,1533.7165183631828,21764
1,2022,2247.758765181672,21457
2,2018,4108.518547819436,22408
4,2021,1706.67458473617,21457
5,2018,3904.167115159458,22607
7,2019,3682.359595083852,22679
1,2015,3137.57380155376,21870
8,2015,2214.6329392703374,22093
5,2018,4734.547372802894,23092
4,2017,2157.977596015103,21581
4,2022,2594.7711962234525,21986
4,2021,1273.4278067506937,21284
3,2019,1506.266823708255,21194
2,2020,4029.058323723109,22495
4,2015,4827.930479163091,22905
9,2022,2392.868844597386,22318
2,2020,2671.7560851657813,21744
10,2016,4221.619109243749,23285
9,2017,2243.7473379571748,22242
9,2016,2785.6454908652395,22465
5,2016,4136.870296261181,22725
7,2016,2370.1362597017187,22025
11,2019,2965.7830763144902,22793
4,2016,4911.645168634586,22962
7,2022,2346.104674179719,22050
10,2022,3432.9309443261873,22862
6,2022,3316.1670082648284,22490
11,2021,3090.138252679412,22844
9,2017,2257.2147734229457,22160
10,2018,3128.7148604981357,22724
1,2023,4469.365430343292,22619
8,2017,2000.021216224809,21939
12,2015,3812.4114992742093,23169
7,2016,3786.41426414838,22727
5,2022,3947.0912126562716,22748
12,2015,2460.627420678943,22572
9,2020,4268.438938474787,23224
5,2016,1951.3006129753444,21664
6,2018,3205.4762915702713,22432
6,2019,3281.7747638872343,22380
7,2019,1566.1765038819012,21658
8,2017,4874.864772787889,23477
4,2017,1422.9746336441237,21327
9,2015,3796.405420623494,22947
11,2023,3574.619373320723,23117
12,2022,4329.657703099394,23594
10,2016,2198.1612071667114,22239
2,2017,2743.843033925586,21795
2,2022,2652.0545944436853,21730
9,2023,2006.1487598120564,22086
2,2020,3000.1922524480306,21917
10,2019,2696.3173073291778,22530
5,2020,1081.6399366522403,21319
9,2020,4910.863221324536,23496
10,2018,4616.751610008278,23454
4,2021,2308.326926426741,21718
2,2015,1693.2003769265907,21116
7,2022,4512.475337362866,23136
5,2017,1241.0585862677585,21297
10,2019,2863.6859147425585,22633
10,2017,4604.403891662647,23432
6,2020,2346.0769085845245,21937
1,2020,1530.309358510242,21137
8,2022,2228.98106970601,22137
11,2017,4862.963105402865,23778
7,2015,3385.4036124026443,22552
7,2015,4672.335582752464,23143
8,2018,3665.7657582340157,22805
3,2016,4365.5699466594215,22624
2,2015,1430.1023031895345,21048
12,2023,3815.4617906900385,23337
2,2023,2630.98743486357,21713
6,2015,2937.972065739866,22227
10,2022,2436.4119321600065,22438
3,2020,4112.105291895576,22517
2,2016,4401.4318379824845,22482
10,2022,4516.495748147092,23462
2,2020,1665.6422490632845,21272
5,2017,2112.80190978091,21698
1,2018,2476.6238978293554,21540
4,2022,3611.303511206823,22403
10,2020,4926.981077473309,23707
7,2016,1699.0387708611734,21720
6,2023,2569.8875257960417,22004
6,2019,3179.7561011627367,22380
5,2023,1851.4574343384584,21694
8,2019,3432.4928284419375,22750
6,2015,1865.1069535434303,21710
2,2023,2658.413078780772,21841
3,2017,1574.0635352873537,21276
3,2018,4532.171899607711,22745
2,2017,3304.9155633176847,22069
2,2023,3117.1338278439544,21960
11,2023,4639.685837866505,23679
2,2015,4568.22697502058,22670
10,2020,2218.834313596013,22331
11,2019,4051.8190835297933,23271
5,2017,1929.1653025029705,21724
9,2016,3191.0593063761503,22668
10,2015,4869.012731450481,23559
3,2022,1231.7385083891872,21067
6,2015,2710.039932542287,21979
8,2015,4433.457280963077,23120
2,2018,2745.443383154355,21811
2,2021,2735.2969224254125,21722
8,2020,1326.8014738903933,21603
1,2015,3043.88325959789,21731
2,2016,1196.870242073071,20955
7,2019,2893.555945381435,22300
9,2020,2808.647766482063,22479
7,2016,3501.6150032174755,22579
11,2017,1036.1568684250062,21840
8,2016,1310.666955606598,21614
8,2016,3642.6556491058354,22760
3,2019,2995.88417410998,21971
6,2019,3610.5211845567405,22654
12,2017,1088.1065841398777,21950
5,2020,3080.639339463531,22278
3,2020,4708.621349686808,22829
2,2018,3491.5444148951656,22160
10,2023,3733.302289125772,23046
7,2019,1294.194043746573,21520
11,2023,2664.7172254781008,22634
4,2018,4573.727488583561,22838
5,2021,4723.97878505956,23061
6,2015,3688.136033650101,22598
7,2021,2609.003907612905,22179
4,2023,4043.380782702435,22607
8,2022,1151.8601831224046,21575
9,2023,3414.1618434406964,22988
5,2015,4969.581520894737,23175
2,2020,3795.2641831391797,22329
10,2021,1528.8394649476072,22004
5,2015,1029.9888601238724,21185
8,2021,2848.3081543531916,22475
4,2017,1525.9621372310312,21282
3,2022,2026.6578729148023,21526
8,2017,4289.469708048774,23165
5,2018,3862.453511115152,22775
5,2020,3177.718859993462,22315
9,2021,4182.748728485338,23127
1,2023,4054.6174339420904,22397
8,2023,2281.768369223424,22114
8,2022,3102.1671981399836,22540
12,2021,4576.818219237611,23675
9,2020,1407.1969778086154,21886
6,2019,4727.696863112583,23149
12,2016,3476.0918932170844,23088
1,2017,3795.466221323135,22161
1,2023,4767.990801516938,22626
10,2017,2669.3821082799564,22513
12,2016,3486.759587022762,23100
9,2019,4425.946700289584,23345
12,2020,2630.7867496012777,22767
8,2020,3824.4757257110714,22894
9,2021,4736.908542173178,23585
3,2022,4435.032996294427,22733
5,2018,1091.6197606348503,21165
7,2019,4018.2135243668095,22936
1,2018,4538.9594200012725,22537
8,2022,4060.653700286158,23046
9,2020,1091.2818695921956,21619
6,2015,2438.975070833697,21965
5,2017,2576.6862162635884,22008
4,2019,1295.2390425000017,21187
10,2017,4235.195283665896,23222
6,2019,1311.8656080584085,21370
9,2021,4522.95632213115,23414
4,2020,3144.4595856186065,22181
8,2018,3579.6734331886682,22798
11,2017,2940.817135840415,22689
12,2016,3190.820550724962,22953
7,2020,3761.545079558109,22845
12,2020,4759.309845900403,23758
4,2015,3284.0409282789324,22203
10,2019,1099.1723078815162,21791
2,2021,3828.0242285489785,22311
6,2022,1062.1563440741672,21351
3,2015,2662.4249931973973,21761
7,2015,1688.5600936129306,21685
9,2018,3690.452037024504,22896
2,2022,2066.538189362939,21433
10,2016,2940.928672589432,22616
10,2015,4568.774842101322,23390
10,2017,1835.1000308664106,22178
6,2022,2117.557158781948,21865
8,2023,4256.982704987327,23162
11,2016,4325.70902254421,23454
12,2023,3261.0876576153432,23013
7,2021,4293.125830469945,23088
5,2015,2367.7041007368553,21930
4,2023,1286.0748419423826,21295
9,2019,3510.0489869162216,22883
8,2021,3884.750294784911,22938
11,2016,4612.929339140812,23621
11,2016,3793.26409663078,23168
10,2018,2052.049101190727,22151
12,2022,1056.5200541388724,21992
10,2020,3428.923844458489,22822
5,2023,1111.3096062886893,21237
8,2019,4876.66559882349,23426
8,2020,1738.1394502479743,21839
5,2018,2970.1883044533733,22145
12,2015,2621.726489244843,22679
7,2021,1800.5717057560046,21847
3,2021,4706.682373983493,22797
8,2021,1203.7605119468617,21577
10,2018,4455.196165166654,23416
11,2023,1579.7831890319105,22162
12,2019,3704.747856524206,23175
4,2019,3202.287133928945,22143
1,2020,4876.7728380929875,22705
8,2016,2788.576018450199,22324
6,2016,4327.789677526431,22870
8,2016,4970.520493382806,23425
1,2019,2480.3398735566852,21536
4,2015,1823.342198028921,21419
11,2020,3908.7610832138976,23289
2,2017,3840.031205279271,22240
1,2019,3064.708515762662,21831
9,2018,3771.2821760687475,22982
3,2018,2902.8710834647645,21860
12,2020,3925.039834111425,23346
5,2018,4934.7264416410535,23165
11,2023,2588.032169921845,22626
4,2020,4652.661010624454,22996
6,2023,2496.476862553014,22099
10,2023,3859.6784448866915,23186
4,2019,1014.1567051989338,21059
5,2019,1958.7743693012296,21573
4,2022,3234.3232740134367,22114
4,2017,2308.4788582434476,21784
8,2015,3192.9371998576007,22632
7,2017,1189.0137738087906,21543
11,2022,1290.7797255319347,21927
5,2023,3708.5025099429736,22578
9,2017,4196.770867878039,23219
9,2019,3684.4303958743594,22943
2,2017,3636.791496761413,22160
2,2022,1981.7500413182097,21325
6,2017,1909.5616129342177,21661
12,2022,3153.1676436219554,22992
1,2019,1895.4923270187905,21386
10,2022,3076.3002080208908,22725
5,2022,2871.7359267030724,22198
7,2016,4045.806061582796,22860
4,2022,4032.011707381998,22628
3,2021,4737.508040038849,22948
4,2020,1139.5423959821228,21148
1,2020,4658.7275760657185,22673
6,2023,2040.0794487296853,21860
12,2019,4840.614530253224,23820
1,2016,3132.2185322077917,21859
3,2019,2312.8701343702114,21652
12,2020,1156.8386028499083,21939
3,2016,1086.4814350229515,20977
9,2023,4448.168468084697,23381
9,2016,4166.064836741285,23207
1,2023,3280.965891347527,22012
9,2023,3168.637137872308,22710
8,2015,4667.444907245098,23270
2,2018,4583.235585607252,22665
12,2016,2428.496328296532,22515
7,2019,1661.3506093580752,21683
7,2019,1913.8809632336565,21970
3,2023,3150.7268283732137,22075
3,2021,3201.006449219607,22059
2,2021,4948.030226223869,22848
4,2015,1237.0339258804056,21163
10,2021,1814.1316969236238,22226
6,2015,3675.6296836962133,22572
12,2023,4337.638743847952,23607
6,2021,4004.3962891180154,22885
3,2022,1610.3676199180375,21331
2,2019,1383.6515222622938,21067
7,2015,4638.069368762163,23179
3,2018,3980.5117666762103,22457
12,2021,2071.845629564209,22448
10,2022,4297.98400301431,23420
6,2017,1813.687996963783,21682
2,2017,3838.886842886875,22293
5,2022,4646.186047701284,23104
4,2020,1220.5554955090952,21250
4,2018,4425.3406757703615,22793
2,2020,4475.1572243980945,22625
6,2018,1073.0911966767605,21279
5,2021,1400.6412374617976,21378
4,2021,1264.651960163719,21219
10,2023,1045.5744642477414,21722
4,2020,3747.661588661045,22567
8,2021,1847.9903110166833,21981
9,2021,1525.2115970307432,21932
5,2023,4022.7189679844796,22820
4,2020,1215.9015047176495,21252
3,2016,3758.0804671830083,22239
10,2020,2364.814409411919,22400
10,2017,2023.4319281300805,22194
5,2021,1553.7426565625276,21452
10,2018,3603.169249974432,22981
6,2019,4471.990454331206,22976
4,2023,3039.55005041789,22087
5,2023,2558.9376084337873,21948
5,2015,4010.887501933669,22659
10,2022,3908.038581836692,23123
2,2019,4444.730323995714,22683
4,2017,4356.708285847885,22799
2,2018,1120.6152496631953,20899
9,2017,2191.574651125723,22225
12,2017,1821.7219645226792,22260
3,2023,1386.6070620471232,21135
12,2020,3011.9068726399128,22923
9,2018,1792.2325561899677,21981
11,2022,3555.0537313620403,23192
12,2017,2895.1005663578535,22883
2,2020,1371.3563491355485,21054
11,2022,2402.8719912440533,22509
7,2023,3435.3137909488487,22586
10,2015,2307.4509990126962,22303
12,2021,1441.7559248676905,22093
2,2016,2230.7232394448665,21356
2,2020,1584.8437478776268,21181
2,2018,2601.212999063887,21673
5,2015,3694.6713769302132,22513
10,2022,4370.364631539471,23451
5,2016,3749.67990511839,22593
12,2023,4308.1555998304975,23552
8,2019,2403.5861501891277,22237
1,2016,1561.0936085089197,20990
2,2019,3844.2327597201047,22360
8,2016,2236.705142850423,22086
8,2020,3024.0673718111793,22508
7,2018,3107.9713963342256,22476
3,2016,1452.8474878452698,21212
12,2021,3439.077573161323,23098
10,2022,3441.216671105732,22978
3,2021,1731.3821795606525,21383
11,2020,4378.989855177408,23474
3,2022,3766.2796426243094,22396
8,2016,3539.7509237570534,22665
2,2019,1042.3901545308047,20908
11,2022,4398.581824612402,23522
7,2020,1435.4954512714949,21665
8,2019,3289.479131286345,22640
7,2017,1156.5466057761955,21456
3,2017,4845.183080764212,22964
2,2022,2584.2785393502127,21679
9,2017,4349.011945169161,23294
4,2021,2620.571407076548,21943
1,2020,1266.494639226456,20866
9,2021,1283.2614358549113,21802
10,2020,3760.000925377752,23094
8,2020,3496.3627641093126,22711
10,2018,2153.239709913798,22242
3,2015,3024.9634507778405,21927
4,2022,4428.843170852525,22738
2,2017,3165.594634167278,21916
10,2017,1943.6524096331464,22164
11,2021,3299.3073301784752,23028
4,2017,3048.5068396555416,22125
6,2017,4496.605717967507,23037
5,2019,2628.98294395539,21959
12,2019,4644.193701058633,23665
4,2016,3285.7665369088795,22097
3,2022,2583.396128378809,21865
7,2021,4150.4664297271065,22999
1,2022,3525.661029285771,22105
10,2017,1990.3934538547508,22164
9,2018,1898.9685347119998,22114
1,2022,4994.730215514906,22864
9,2022,1795.7329178055463,22004
11,2015,4749.3328455908895,23676
5,2020,2728.4741055663667,21923
4,2018,4765.888696306736,22884
7,2022,4814.100338152037,23334
9,2017,3649.9310879175955,22987
5,2021,1553.0015140890039,21559
3,2018,2969.74332493484,21908
5,2020,2656.0653341401667,22036
6,2021,2899.011705571971,22295
8,2015,4644.716070947685,23250
3,2021,2662.4929388679607,21912
4,2016,4669.534561621086,22852
2,2021,2744.493329104936,21816
10,2018,4903.521291035187,23543
12,2022,3762.1555642749872,23301
7,2020,2540.214677531093,22137
11,2015,1783.8778921699204,22083
2,2021,3862.7752965905033,22345
7,2017,3450.0860781696597,22527
6,2022,4075.658102502665,22822
1,2022,1303.7048631365512,20937
8,2016,3299.726633264855,22604
8,2022,1600.667661858723,21818
6,2015,2748.3935849667714,22167
11,2015,2176.4950041086545,22343
10,2019,2810.2151801301557,22542
2,2022,1405.600655706587,21128
1,2021,3987.8382634956647,22273
4,2023,2858.498002798325,21994
10,2017,2597.172728180627,22452
9,2023,2644.8400886497393,22460
4,2021,1898.6582007933985,21615
3,2015,4803.178404797782,22890
12,2018,1524.8776758333884,22200
2,2018,1246.2365080384802,21021
2,2018,3044.4100882217,21987
9,2023,2869.1766769342344,22564
7,2019,1857.070708466284,21850
2,2017,2917.5037571103294,21804
12,2021,3014.480154303539,22960
1,2020,3875.966376783089,22271
1,2016,1228.500169883365,20901
4,2019,1079.7660297573311,21116
9,2018,4729.232151952438,23415
7,2023,3108.6154798264847,22542
3,2019,4322.357160764339,22627
9,2019,3531.311438127901,22788
2,2022,2740.2678875834968,21779
9,2016,4157.897345148469,23120
3,2016,3409.2495994952797,22265
10,2020,3341.0729755221637,22887
12,2019,3334.6141038613127,23037
8,2017,3965.5937221095573,22917
9,2019,4269.605221880422,23157
10,2019,3643.240807336029,22994
1,2019,4135.727330627143,22330
2,2018,2286.935079670346,21471
2,2020,3508.939600788088,22103
2,2021,2578.9291870824927,21676
3,2021,3316.1889998222387,22167
9,2017,4712.046609591804,23456
